124, -14.0, -3.0, 80.0, 74.0
125, 34.0, 8.0, 75.0, 60.0
126, 30.0, 16.0, 83.0, 88.0
127, -36.0, -2.0, 86.0, 50.0
128, 59.0, 14.0, 52.0, 59.0
129, 95.0, -5.0, 66.0, 63.0
130, 37.0, 23.0, 62.0, 66.0
131, 120.0, -5.0, 71.0, 73.0
132, 66.0, 3.0, 53.0, 57.0
133, -252.0, 4.0, 69.0, 59.0
134, 182.0, 35.0, 76.0, 60.0
135, -91.0, 22.0, 65.0, 64.0
136, -143.0, 3.0, 55.0, 93.0
137, 61.0, 2.0, 53.0, 65.0
138, -275.0, -5.0, 79.0, 54.0
139, 100.0, 13.0, 71.0, 51.0
140, 2.0, 15.0, 87.0, 82.0
141, 112.0, -2.0, 62.0, 83.0
142, 135.0, 1.0, 55.0, 72.0
143, -55.0, 23.0, 70.0, 53.0
144, -39.0, -4.0, 27.0, 71.0
145, -13.0, 13.0, 74.0, 101.0
146, -187.0, 21.0, 78.0, 77.0
147, 84.0, 12.0, 66.0, 67.0
148, 50.0, 15.0, 62.0, 96.0
149, 9.0, 19.0, 67.0, 73.0
150, 63.0, -22.0, 64.0, 71.0
151, 147.0, 11.0, 76.0, 58.0
152, 98.0, -22.0, 71.0, 72.0
153, -38.0, 22.0, 71.0, 61.0
154, 166.0, 9.0, 69.0, 62.0
155, -15.0, 6.0, 33.0, 57.0
156, 34.0, 2.0, 80.0, 79.0
157, -165.0, 12.0, 61.0, 63.0
158, 76.0, 10.0, 61.0, 76.0
159, 122.0, 1.0, 80.0, 73.0
160, 14.0, -2.0, 59.0, 68.0
161, 104.0, 4.0, 46.0, 67.0
162, 56.0, 31.0, 48.0, 63.0
163, 167.0, 15.0, 77.0, 76.0
164, -137.0, -12.0, 88.0, 83.0
165, 157.0, 0.0, 77.0, 65.0
166, 206.0, 3.0, 85.0, 82.0
167, 38.0, 8.0, 75.0, 60.0
168, 47.0, 0.0, 80.0, 81.0
169, -65.0, -7.0, 60.0, 67.0
170, -5.0, -12.0, 54.0, 83.0
171, 75.0, 6.0, 66.0, 64.0
172, 67.0, -17.0, 51.0, 78.0
173, -132.0, -4.0, 75.0, 92.0
174, -147.0, -6.0, 74.0, 64.0
175, -162.0, -5.0, 64.0, 58.0
176, -97.0, -2.0, 71.0, 56.0
177, -204.0, 23.0, 70.0, 63.0
178, 40.0, 7.0, 55.0, 73.0
179, -38.0, -2.0, 74.0, 57.0
180, 84.0, 9.0, 55.0, 69.0
181, 132.0, 4.0, 66.0, 84.0
182, -116.0, 29.0, 66.0, 57.0
183, 104.0, 0.0, 71.0, 80.0
184, -76.0, 17.0, 80.0, 54.0
185, 51.0, 15.0, 73.0, 74.0
186, -45.0, 18.0, 74.0, 80.0
187, 37.0, -1.0, 61.0, 96.0
188, 89.0, -3.0, 71.0, 71.0
189, -10.0, 12.0, 60.0, 73.0
190, 31.0, -6.0, 71.0, 79.0
191, -101.0, 7.0, 67.0, 66.0
192, -39.0, -8.0, 72.0, 49.0
193, 244.0, -18.0, 61.0, 61.0
194, -93.0, -4.0, 68.0, 89.0
195, -83.0, 29.0, 75.0, 59.0
196, -89.0, 21.0, 54.0, 93.0
197, 109.0, -9.0, 52.0, 85.0
198, 90.0, -11.0, 55.0, 78.0
199, 22.0, 8.0, 70.0, 54.0
200, -9.0, -1.0, 70.0, 61.0
201, 149.0, 4.0, 64.0, 65.0
202, 74.0, -8.0, 99.0, 82.0
203, 87.0, 18.0, 64.0, 83.0
204, 88.0, -18.0, 86.0, 59.0
205, -2.0, 5.0, 75.0, 65.0
206, -92.0, 19.0, 79.0, 72.0
207, -77.0, 0.0, 63.0, 82.0
208, 15.0, -8.0, 89.0, 47.0
209, -48.0, -5.0, 76.0, 71.0
210, -25.0, 6.0, 64.0, 65.0
211, 66.0, -4.0, 64.0, 85.0
212, -195.0, 19.0, 55.0, 72.0
213, 9.0, 0.0, 81.0, 78.0
214, -43.0, -3.0, 65.0, 66.0
215, 115.0, 17.0, 75.0, 69.0
216, -60.0, 1.0, 74.0, 55.0
217, -101.0, -15.0, 56.0, 73.0
218, 21.0, 27.0, 86.0, 83.0
219, 180.0, -3.0, 54.0, 82.0
220, 84.0, -20.0, 78.0, 84.0
221, -155.0, 2.0, 62.0, 71.0
222, -106.0, 3.0, 80.0, 88.0
223, -117.0, 7.0, 75.0, 97.0
224, -68.0, 1.0, 74.0, 93.0
225, 18.0, 14.0, 65.0, 61.0
226, -36.0, 0.0, 58.0, 55.0
227, 90.0, 7.0, 56.0, 60.0
228, 7.0, -7.0, 76.0, 93.0
229, -85.0, 1.0, 81.0, 84.0
230, -46.0, 8.0, 56.0, 46.0
231, 259.0, 35.0, 86.0, 73.0
232, 113.0, 8.0, 57.0, 68.0
233, -281.0, -9.0, 100.0, 74.0
234, -57.0, 15.0, 84.0, 70.0
235, -22.0, -7.0, 77.0, 69.0
236, -155.0, -6.0, 75.0, 74.0
237, -39.0, 7.0, 64.0, 58.0
238, 55.0, -14.0, 47.0, 60.0
239, -53.0, -1.0, 68.0, 65.0
240, 4.0, -22.0, 51.0, 78.0
241, 0.0, -7.0, 82.0, 65.0
242, -10.0, -14.0, 68.0, 86.0
243, -52.0, 8.0, 62.0, 85.0
244, -85.0, -16.0, 76.0, 90.0
245, -112.0, 0.0, 54.0, 62.0
246, -93.0, -12.0, 74.0, 66.0
247, 137.0, 13.0, 77.0, 79.0
248, 217.0, -4.0, 72.0, 60.0
249, 88.0, -13.0, 54.0, 58.0
250, 24.0, -9.0, 82.0, 77.0
251, -130.0, -10.0, 85.0, 64.0
252, 121.0, 27.0, 71.0, 57.0
253, 39.0, 0.0, 54.0, 60.0
254, 89.0, -9.0, 68.0, 58.0
255, 15.0, 5.0, 72.0, 55.0
0, -16.0, 24.0, 53.0, 81.0
1, 60.0, 19.0, 75.0, 89.0
2, -114.0, 3.0, 73.0, 91.0
3, -74.0, 13.0, 51.0, 68.0
4, 44.0, 3.0, 83.0, 59.0
5, 60.0, 16.0, 51.0, 83.0
6, 42.0, 17.0, 54.0, 81.0
7, -97.0, -9.0, 65.0, 63.0
8, 11.0, 10.0, 66.0, 74.0
9, -51.0, -7.0, 47.0, 76.0
10, 129.0, -5.0, 79.0, 80.0
11, 3.0, 17.0, 63.0, 82.0
12, -5.0, 17.0, 49.0, 48.0
13, -95.0, 12.0, 85.0, 78.0
14, 23.0, -3.0, 50.0, 75.0
15, -38.0, 24.0, 60.0, 76.0
16, 166.0, 6.0, 68.0, 73.0
17, -151.0, 7.0, 58.0, 64.0
18, 118.0, 6.0, 63.0, 86.0
19, -19.0, -9.0, 52.0, 70.0
20, 54.0, -6.0, 76.0, 86.0
21, 191.0, 1.0, 64.0, 88.0
22, 0.0, 16.0, 70.0, 62.0
23, 74.0, 3.0, 70.0, 64.0
24, -83.0, 19.0, 41.0, 51.0
25, 168.0, 1.0, 71.0, 73.0
26, -49.0, 21.0, 83.0, 74.0
27, 188.0, 15.0, 72.0, 54.0
28, -256.0, 14.0, 71.0, 75.0
29, -20.0, 6.0, 65.0, 82.0
30, 23.0, -9.0, 76.0, 92.0
31, 92.0, 4.0, 53.0, 66.0
32, 221.0, 0.0, 91.0, 70.0
33, -46.0, -2.0, 93.0, 70.0
34, -67.0, 14.0, 70.0, 67.0
35, 68.0, -10.0, 55.0, 78.0
36, -20.0, -4.0, 73.0, 50.0
37, 69.0, 16.0, 75.0, 58.0
38, 61.0, 9.0, 83.0, 51.0
39, -68.0, -4.0, 58.0, 61.0
40, 82.0, 13.0, 68.0, 74.0
41, 61.0, -20.0, 70.0, 54.0
42, 5.0, 15.0, 77.0, 72.0
43, 15.0, 5.0, 82.0, 75.0
44, 202.0, 14.0, 71.0, 78.0
45, 47.0, -11.0, 53.0, 75.0
46, -10.0, -18.0, 71.0, 75.0
47, 28.0, 3.0, 78.0, 68.0
48, 170.0, -1.0, 69.0, 68.0
49, -233.0, 19.0, 64.0, 78.0
50, -116.0, -3.0, 61.0, 64.0
51, 89.0, -6.0, 67.0, 63.0
52, -220.0, 18.0, 65.0, 65.0
53, -30.0, 18.0, 52.0, 79.0
54, 24.0, -4.0, 46.0, 78.0
55, 37.0, 2.0, 70.0, 72.0
56, -31.0, 9.0, 63.0, 66.0
57, 100.0, 14.0, 78.0, 72.0
58, 46.0, 2.0, 87.0, 76.0
59, 125.0, 15.0, 60.0, 73.0
60, 52.0, -28.0, 84.0, 66.0
61, -98.0, 13.0, 56.0, 72.0
62, -29.0, 9.0, 84.0, 70.0
63, 156.0, -11.0, 58.0, 74.0
64, -54.0, -8.0, 73.0, 89.0
65, 44.0, 7.0, 63.0, 74.0
66, -112.0, 2.0, 57.0, 67.0
67, 108.0, 0.0, 63.0, 53.0
68, -44.0, 13.0, 87.0, 74.0
69, -105.0, 22.0, 61.0, 75.0
70, 22.0, 1.0, 75.0, 90.0
71, 78.0, 10.0, 71.0, 79.0
72, -169.0, 24.0, 76.0, 78.0
73, 5.0, 13.0, 59.0, 89.0
74, 84.0, 7.0, 40.0, 85.0
75, -148.0, 11.0, 77.0, 77.0
76, -63.0, 0.0, 60.0, 66.0
77, 30.0, 18.0, 76.0, 73.0
78, 143.0, 11.0, 63.0, 57.0
79, -54.0, 2.0, 68.0, 63.0
80, -215.0, 6.0, 54.0, 74.0
81, 71.0, 7.0, 82.0, 70.0
82, -105.0, 25.0, 61.0, 77.0
83, -8.0, 15.0, 55.0, 74.0
84, 128.0, 11.0, 51.0, 62.0
85, 30.0, 22.0, 82.0, 57.0
86, -120.0, -3.0, 77.0, 53.0
87, -33.0, 10.0, 66.0, 88.0
88, -70.0, 10.0, 66.0, 60.0
89, -7.0, -4.0, 73.0, 61.0
90, -80.0, 5.0, 67.0, 86.0
91, -95.0, -1.0, 77.0, 62.0
92, -27.0, 0.0, 75.0, 78.0
93, 98.0, 4.0, 69.0, 55.0
94, 47.0, 13.0, 49.0, 47.0
95, -120.0, 6.0, 77.0, 73.0
96, 78.0, 10.0, 82.0, 60.0
97, 258.0, -2.0, 71.0, 80.0
98, -208.0, 9.0, 83.0, 79.0
99, 97.0, 0.0, 43.0, 68.0
100, -146.0, 12.0, 49.0, 63.0
101, 47.0, 2.0, 65.0, 55.0
102, -92.0, 20.0, 74.0, 73.0
103, -166.0, 0.0, 64.0, 77.0
104, -175.0, 7.0, 70.0, 72.0
105, -45.0, -27.0, 56.0, 68.0
106, -156.0, -4.0, 70.0, 68.0
107, 231.0, 0.0, 52.0, 63.0
108, -59.0, -19.0, 67.0, 75.0
109, -24.0, 11.0, 83.0, 79.0
110, -15.0, 13.0, 80.0, 85.0
111, -221.0, 6.0, 63.0, 40.0
112, 0.0, 5.0, 48.0, 55.0
113, -58.0, 7.0, 45.0, 67.0
114, 36.0, -1.0, 59.0, 56.0
115, -30.0, 9.0, 55.0, 79.0
116, 82.0, -8.0, 68.0, 65.0
117, -107.0, 10.0, 56.0, 79.0
118, -83.0, 4.0, 82.0, 58.0
119, 100.0, -2.0, 48.0, 71.0
120, 235.0, -6.0, 56.0, 68.0
121, -39.0, 6.0, 75.0, 95.0
122, -32.0, -8.0, 80.0, 69.0
123, -17.0, -6.0, 78.0, 57.0
124, 29.0, -15.0, 66.0, 86.0
125, -131.0, -20.0, 76.0, 73.0
126, 37.0, 0.0, 59.0, 52.0
127, 123.0, 1.0, 65.0, 82.0
128, 109.0, 3.0, 42.0, 77.0
129, -140.0, 15.0, 59.0, 71.0
130, 115.0, -8.0, 69.0, 57.0
131, -10.0, 1.0, 68.0, 51.0
132, 0.0, 3.0, 53.0, 68.0
133, 79.0, 3.0, 84.0, 84.0
134, -98.0, 8.0, 64.0, 78.0
135, 148.0, 18.0, 67.0, 66.0
136, -210.0, 4.0, 84.0, 79.0
137, 53.0, 17.0, 69.0, 66.0
138, 87.0, 15.0, 71.0, 65.0
139, 39.0, 15.0, 65.0, 50.0
140, 42.0, 2.0, 56.0, 80.0
141, -46.0, -10.0, 51.0, 84.0
142, -78.0, 17.0, 73.0, 61.0
143, -1.0, 17.0, 70.0, 66.0
144, -143.0, 1.0, 74.0, 60.0
145, 139.0, 3.0, 42.0, 72.0
146, 30.0, -17.0, 73.0, 59.0
147, 93.0, 9.0, 60.0, 91.0
148, -71.0, 2.0, 81.0, 63.0
149, -54.0, -6.0, 64.0, 91.0
150, -123.0, 3.0, 63.0, 52.0
151, -75.0, 8.0, 62.0, 73.0
152, -197.0, -6.0, 67.0, 89.0
153, 191.0, -9.0, 61.0, 64.0
154, 21.0, 13.0, 78.0, 83.0
155, -40.0, -7.0, 52.0, 57.0
156, 0.0, 12.0, 78.0, 66.0
157, -94.0, 0.0, 81.0, 62.0
158, 40.0, 6.0, 72.0, 78.0
159, -92.0, 9.0, 86.0, 72.0
160, 215.0, -8.0, 66.0, 58.0
161, 132.0, 9.0, 79.0, 66.0
162, 0.0, 1.0, 70.0, 104.0
163, 94.0, 13.0, 66.0, 75.0
164, -40.0, -9.0, 62.0, 64.0
165, -109.0, -12.0, 53.0, 62.0
166, 15.0, 3.0, 106.0, 99.0
167, 162.0, -12.0, 62.0, 72.0
168, 82.0, -12.0, 86.0, 69.0
169, 17.0, 0.0, 37.0, 82.0
170, -90.0, 11.0, 63.0, 75.0
171, -65.0, 19.0, 74.0, 74.0
172, -88.0, -3.0, 67.0, 82.0
173, -172.0, 17.0, 80.0, 62.0
174, 155.0, 14.0, 81.0, 72.0
175, 63.0, 23.0, 71.0, 69.0
176, 221.0, -2.0, 78.0, 72.0
177, -201.0, 10.0, 68.0, 65.0
178, -120.0, 0.0, 60.0, 75.0
179, -25.0, -7.0, 56.0, 49.0
180, -82.0, 0.0, 58.0, 81.0
181, 176.0, 5.0, 72.0, 90.0
182, 177.0, 8.0, 77.0, 70.0
183, 148.0, 4.0, 70.0, 69.0
184, 64.0, -4.0, 73.0, 67.0
185, 148.0, 7.0, 76.0, 78.0
186, 23.0, -25.0, 51.0, 43.0
187, 139.0, 28.0, 70.0, 78.0
188, -11.0, 12.0, 66.0, 58.0
189, 206.0, -23.0, 66.0, 66.0
190, -191.0, -15.0, 64.0, 78.0
191, -30.0, 7.0, 71.0, 76.0
192, 41.0, -3.0, 69.0, 63.0
193, 0.0, 3.0, 82.0, 56.0
194, 192.0, -7.0, 76.0, 71.0
195, 120.0, 7.0, 62.0, 85.0
196, 3.0, 8.0, 78.0, 69.0
197, -50.0, 3.0, 73.0, 94.0
198, -141.0, 7.0, 59.0, 76.0
199, -81.0, -8.0, 59.0, 87.0
200, -49.0, 20.0, 64.0, 60.0
201, -138.0, 0.0, 88.0, 69.0
202, -96.0, 0.0, 52.0, 65.0
203, -250.0, 7.0, 86.0, 79.0
204, 163.0, 5.0, 67.0, 79.0
205, 61.0, 0.0, 74.0, 74.0
206, 122.0, 26.0, 64.0, 67.0
207, -143.0, -20.0, 64.0, 62.0
208, 220.0, 18.0, 89.0, 58.0
209, -65.0, 15.0, 46.0, 50.0
210, -1.0, 6.0, 88.0, 71.0
211, 128.0, 21.0, 58.0, 70.0
212, -88.0, 21.0, 57.0, 56.0
213, 69.0, 1.0, 73.0, 96.0
214, 0.0, 11.0, 66.0, 101.0
215, -237.0, 4.0, 79.0, 70.0
216, 137.0, 25.0, 73.0, 65.0
217, 60.0, 7.0, 59.0, 66.0
218, -40.0, -2.0, 81.0, 51.0
219, 37.0, -4.0, 85.0, 57.0
220, 67.0, 12.0, 66.0, 72.0
221, -46.0, 5.0, 70.0, 56.0
222, 17.0, -15.0, 94.0, 75.0
223, 131.0, 27.0, 74.0, 71.0
224, -143.0, 1.0, 55.0, 82.0
225, 16.0, -7.0, 72.0, 88.0
226, -111.0, 1.0, 57.0, 88.0
227, 104.0, 19.0, 63.0, 55.0
228, -89.0, 16.0, 64.0, 53.0
229, 44.0, -4.0, 77.0, 71.0
230, -16.0, 6.0, 69.0, 95.0
231, -36.0, 12.0, 62.0, 69.0
